ContractID,Stage,Domain,Method,Path,Actor,RequestDTO,ResponseDTO,CommonResponse,ErrorCodes,Idempotency,SensitiveFieldPolicy,MoneyRule,P0,OpenAPIStatus,DTOStatus,ErrorCodeStatus,ContractTest,Owner,Notes
API-075,M5,portal,GET,/v1/public/portal/content/{slug},PUBLIC,PortalContentQuery,PublishedPortalContentResponse,"{success,data,error:{code,message,details?},requestId}",CONTENT_NOT_FOUND,NONE,NEVER_RETURN; DTO白名单；对象归属校验先于查询结果返回,金额字段整数分；服务端重算；禁止客户端提交供应价或结算快照,"P0-027,P0-073,P0-075,P0-076,P0-082",PLANNED,PLANNED,PLANNED,TO_BE_CREATED,UNASSIGNED,Next.js公开SSG/ISR数据源；仅返回PUBLISHED不可变revision；响应支持slug级失效且绝不含内部/供应价字段
API-076,M5,portal,POST,/v1/public/business-inquiries,PUBLIC,BusinessInquiryCreateRequest,BusinessInquiryReceiptResponse,"{success,data,error:{code,message,details?},requestId}",CONSENT_REQUIRED|RATE_LIMITED|VALIDATION_FAILED,Idempotency-Key,NEVER_RETURN; DTO白名单；对象归属校验先于查询结果返回,金额字段整数分；服务端重算；禁止客户端提交供应价或结算快照,"P0-074,P0-076,P0-082",PLANNED,PLANNED,PLANNED,TO_BE_CREATED,UNASSIGNED,路径为执行初始契约；阶段M*-000冻结后方可编码
API-077,M5,portal-content,POST,/v1/company/portal/content,COMPANY_CONTENT,PortalContentDraftRequest,PortalContentResponse,"{success,data,error:{code,message,details?},requestId}",SLUG_CONFLICT|CONTENT_SCHEMA_INVALID,Idempotency-Key,NEVER_RETURN; DTO白名单；对象归属校验先于查询结果返回,金额字段整数分；服务端重算；禁止客户端提交供应价或结算快照,"P0-073,P0-082",PLANNED,PLANNED,PLANNED,TO_BE_CREATED,UNASSIGNED,保存草稿不触发公开缓存；路径和DTO由生成契约类型约束
API-078,M5,portal-content,POST,/v1/company/portal/content/{contentId}/publish,COMPANY_CONTENT,PortalPublishRequest,PortalContentResponse,"{success,data,error:{code,message,details?},requestId}",CONTENT_NOT_APPROVED|SECOND_VERIFICATION_REQUIRED|CACHE_REVALIDATION_FAILED,Idempotency-Key,NEVER_RETURN; DTO白名单；对象归属校验先于查询结果返回,金额字段整数分；服务端重算；禁止客户端提交供应价或结算快照,"P0-073,P0-082",PLANNED,PLANNED,PLANNED,TO_BE_CREATED,UNASSIGNED,发布/下线成功后发出受鉴权slug失效事件；失败可重试且不覆盖已发布revision；同一自然人双审规则按配置执行
API-079,M5,exports,POST,/v1/exports,AUTHORIZED_ACCOUNT,ExportJobCreateRequest,ExportJobResponse,"{success,data,error:{code,message,details?},requestId}",FIELD_FORBIDDEN|EXPORT_REASON_REQUIRED|SAME_NATURAL_PERSON_REVIEW_FORBIDDEN,Idempotency-Key,NEVER_RETURN; DTO白名单；对象归属校验先于查询结果返回,金额字段整数分；服务端重算；禁止客户端提交供应价或结算快照,"P0-045,P0-046,P0-072",PLANNED,PLANNED,PLANNED,TO_BE_CREATED,UNASSIGNED,路径为执行初始契约；阶段M*-000冻结后方可编码
API-080,M5,exports,GET,/v1/exports/{exportJobId},EXPORT_OWNER_OR_APPROVER,None,ExportJobResponse,"{success,data,error:{code,message,details?},requestId}",EXPORT_SCOPE_FORBIDDEN|EXPORT_EXPIRED,NONE,NEVER_RETURN; DTO白名单；对象归属校验先于查询结果返回,金额字段整数分；服务端重算；禁止客户端提交供应价或结算快照,"P0-045,P0-046",PLANNED,PLANNED,PLANNED,TO_BE_CREATED,UNASSIGNED,路径为执行初始契约；阶段M*-000冻结后方可编码
API-081,M1,public-merchant,GET,/v1/public/merchant-profile,PUBLIC,PublicMerchantProfileQuery,PublicMerchantProfileResponse,"PublicMerchantProfileResponse；错误={statusCode,code,message,details?,requestId}",FORBIDDEN_CAPABILITY|SELLER_IDENTITY_FORBIDDEN|PAYEE_FORBIDDEN|SINGLE_MERCHANT_VIOLATION,NONE,"NEVER_RETURN；DTO白名单；wechatPayConfigRef/companyId/supplierId/status及供应商店铺/收款/店铺购物车字段不返回；禁止客户端覆盖交易主体",N/A,"P0-001,P0-009",GENERATED,IMPLEMENTED,IMPLEMENTED,"apps/api/test/supertest/single-merchant-api.test.mjs；tests/contracts/m1-p001-single-merchant.contract.test.mjs；tests/contracts/m2-p009-no-supplier-storefront.contract.test.mjs",CODEX,M1-P001任务内契约细化；M2-P009追加禁止能力语义，公开主体白名单递归拒绝供应商店铺、直接支付和店铺购物车字段，不增加交易入口。
API-082,M1,company-auth,GET,/v1/company-auth/workspace/current,COMPANY_FUNCTIONAL_ACCOUNT,CompanyWorkspaceQueryDto,CompanyWorkspaceResponseDto,"CompanyWorkspaceResponseDto；错误={statusCode,code,message,requestId}",AUTHENTICATION_REQUIRED|AUTH_SESSION_REVOKED|WORKSPACE_FORBIDDEN|VALIDATION_FAILED,NONE,NEVER_RETURN；DTO仅返回当前职能code/name/pageId/workspaceRoute和单一menuItems；不返回companyId/identityId/token/supplyPrice,N/A,P0-067,GENERATED,IMPLEMENTED,IMPLEMENTED,"apps/api/test/supertest/company-workspace-api.test.mjs；tests/openapi/m1-p067-company-workspace-contract.test.mjs",CODEX,M1-P067任务内契约细化；Secure HttpOnly Cookie服务端解析；目标路由必须等于会话固定路由；切换后旧会话返回AUTH_SESSION_REVOKED
API-083,M1,company-auth,GET,/v1/company-auth/workspace/page,COMPANY_FUNCTIONAL_ACCOUNT,CompanyWorkspacePageQueryDto,CompanyWorkspacePageResponseDto,"CompanyWorkspacePageResponseDto；错误={statusCode,code,message,requestId}",AUTHENTICATION_REQUIRED|AUTH_SESSION_REVOKED|WORKSPACE_FORBIDDEN|DATA_SCOPE_FORBIDDEN|WORKSPACE_MODULE_NOT_FOUND|VALIDATION_FAILED,NONE,NEVER_RETURN；DTO仅返回服务端当前职能页面、筛选、模块目录、选中详情和交付时间线；禁止companyId/functionalAccountId/identityId/token/supplyPrice/supplierPayable/grossMargin/bankAccount,N/A,P0-068,GENERATED,IMPLEMENTED,IMPLEMENTED,"apps/api/test/supertest/company-workspace-page-api.test.mjs；tests/openapi/m1-p068-company-workspace-page-contract.test.mjs；tests/e2e/p0/p0-068-company-workspace-completeness.spec.ts",CODEX,M1-P068任务内契约细化；Secure HttpOnly Cookie服务端解析；route必须等于会话固定路由；客户端上下文覆盖字段先拒绝；十类职能目录互不泄露；M2-M5业务模块标记DEFERRED且不伪造记录
API-084,M1,supplier-auth,GET,/v1/supplier-auth/workspace/current,SUPPLIER_FUNCTIONAL_ACCOUNT,SupplierWorkspaceQueryDto,SupplierWorkspaceResponseDto,"SupplierWorkspaceResponseDto；错误={statusCode,code,message,requestId}",AUTHENTICATION_REQUIRED|AUTH_SESSION_REVOKED|WORKSPACE_FORBIDDEN|DATA_SCOPE_FORBIDDEN|VALIDATION_FAILED,NONE,NEVER_RETURN；DTO仅返回当前职能code/name/pageId/workspaceRoute和单一menuItems；禁止supplierId/functionalAccountId/identityId/token/supplyPrice/supplierPayable/bankAccount,N/A,P0-070,GENERATED,IMPLEMENTED,IMPLEMENTED,"apps/api/test/supertest/supplier-workspace-api.test.mjs；tests/openapi/m1-p070-supplier-workspace-contract.test.mjs；tests/e2e/p0/p0-070-supplier-workspaces.spec.ts",CODEX,M1-P070任务内契约细化；Secure HttpOnly供应商会话解析；目标route必须等于服务端固定路由；客户端归属覆盖字段先拒绝；切换后旧会话返回AUTH_SESSION_REVOKED
API-085,M1,supplier-auth,GET,/v1/supplier-auth/workspace/page,SUPPLIER_FUNCTIONAL_ACCOUNT,SupplierWorkspacePageQueryDto,SupplierWorkspacePageResponseDto,"SupplierWorkspacePageResponseDto；错误={statusCode,code,message,requestId}",AUTHENTICATION_REQUIRED|AUTH_SESSION_REVOKED|WORKSPACE_FORBIDDEN|DATA_SCOPE_FORBIDDEN|WORKSPACE_MODULE_NOT_FOUND|VALIDATION_FAILED,NONE,NEVER_RETURN；DTO仅返回当前供应商职能页面、筛选、模块目录、选中详情和交付时间线；禁止supplierId/functionalAccountId/identityId/token/supplyPrice/supplierPayable/grossMargin/bankAccount,N/A,P0-070,GENERATED,IMPLEMENTED,IMPLEMENTED,"apps/api/test/supertest/supplier-workspace-api.test.mjs；tests/openapi/m1-p070-supplier-workspace-contract.test.mjs；tests/e2e/p0/p0-070-supplier-workspaces.spec.ts",CODEX,M1-P070任务内契约细化；八类职能目录互不泄露；route必须等于会话固定路由；未知本职能模块404；M2-M5业务模块标记DEFERRED且不伪造记录
API-086,M1,sensitive-approval,POST,/v1/audit/sensitive-export-approvals,COMPANY_OR_SUPPLIER_AUDIT,CreateSensitiveApprovalRequestDto,SensitiveApprovalTaskResponseDto,显式白名单DTO,IDEMPOTENCY_KEY_REQUIRED|IDEMPOTENCY_KEY_CONFLICT|AUDIT_REQUIRED,Idempotency-Key,会话派生归属；不返回applicant/reviewer/functionalAccount/supplier/company内部键,N/A,P0-072,GENERATED,IMPLEMENTED,IMPLEMENTED,"apps/api/test/supertest/sensitive-approval-api.test.mjs;tests/openapi/m1-p072-sensitive-approval-contract.test.mjs",CODEX,M1-P072任务内契约细化；只创建审批任务与追加审计；不生成实际导出文件
API-087,M1,sensitive-approval,GET,/v1/audit/sensitive-export-approvals,COMPANY_OR_SUPPLIER_AUDIT,None,SensitiveApprovalPageResponseDto,显式白名单DTO,WORKSPACE_FORBIDDEN,NONE,供应商按会话supplierId查询前过滤；公司审计可见待办,N/A,P0-072,GENERATED,IMPLEMENTED,IMPLEMENTED,"apps/api/test/supertest/sensitive-approval-api.test.mjs;tests/e2e/p0/p0-072-sensitive-operations-audit.spec.ts",CODEX,M1-P072任务内契约细化；供应商不可查看其他供应商申请
API-088,M1,sensitive-approval,POST,/v1/audit/sensitive-export-approvals/{taskId}/claim,COMPANY_AUDIT,ClaimSensitiveApprovalRequestDto,SensitiveApprovalTaskResponseDto,显式白名单DTO,SAME_NATURAL_PERSON_REVIEW|SECOND_REVIEW_REQUIRED|APPROVAL_VERSION_CONFLICT,Idempotency-Key,只允许公司审计；自然人身份复合键隔离；超级管理员无旁路,N/A,P0-072,GENERATED,IMPLEMENTED,IMPLEMENTED,apps/api/test/supertest/sensitive-approval-api.test.mjs,CODEX,M1-P072任务内契约细化；PENDING到IN_REVIEW使用version乐观锁并追加历史与审计
API-089,M1,sensitive-approval,POST,/v1/audit/sensitive-export-approvals/{taskId}/decision,COMPANY_AUDIT,DecideSensitiveApprovalRequestDto,SensitiveApprovalTaskResponseDto,显式白名单DTO,SECOND_VERIFICATION_REQUIRED|APPROVAL_VERSION_CONFLICT|APPROVAL_STATE_INVALID,Idempotency-Key,仅已认领的独立公司审计自然人可决定；二次验证必需,N/A,P0-072,GENERATED,IMPLEMENTED,IMPLEMENTED,apps/api/test/supertest/sensitive-approval-api.test.mjs,CODEX,M1-P072任务内契约细化；并发同版本恰好一个成功；状态历史与审计同事务
API-090,M2,supplier-pricing,GET,/v1/supplier/pricing/products,SUPPLIER_PRICING,None,SupplierInitialPricingPageDto,"{success,data,error:{code,message,details?},requestId}",AUTHENTICATION_REQUIRED|WORKSPACE_FORBIDDEN|SUPPLIER_SCOPE_FORBIDDEN,NONE,ROLE_AND_SUPPLIER_SCOPE_WHITELIST; 仅本供应商价格职能可见三价；不返回归属或审核人私有字段,"只读返回本供应商初始三价整数分及审核状态；private,no-store",P0-008,GENERATED,IMPLEMENTED,IMPLEMENTED,apps/api/test/supertest/supplier-pricing-api.test.mjs|tests/e2e/p0/p0-008-supplier-pricing.spec.ts|packages/contracts/openapi.json,CODEX,M2-P008任务内契约细化：PAGE-018专用读取接口；归属由固定会话派生，跨供应商不可见，响应private/no-store；pnpm verify 17/17 LOCAL_PASS。
API-092,M2,enterprise-catalog,GET,/v1/enterprise/catalog/products/{productId},ENTERPRISE_BUYER,ProductIdPath,EnterpriseProductDetailResponseDto,"{success,data,error:{code,message,details?},requestId}",AUTHENTICATION_REQUIRED|PRODUCT_NOT_FOUND|PRODUCT_NOT_SALEABLE|VALIDATION_FAILED|SENSITIVE_FIELD_LEAK|FIELD_FORBIDDEN,NONE,NEVER_RETURN; ENTERPRISE_SESSION_DERIVED; ENTERPRISE_PRICE_ONLY; private/no-store/noindex,"整数分；只返回enterpriseSalePrice；禁止retailSalePrice、供应价、供应价快照、应付或毛利",P0-021,GENERATED,IMPLEMENTED,IMPLEMENTED,apps/api/test/supertest/product-detail-price-isolation-api.test.mjs|apps/api/test/unit/catalog-price-isolation-policy.test.mjs|apps/portal-web/test/enterprise-product-price-isolation.test.mjs|tests/contracts/m2-p021-product-detail-price-isolation.contract.test.mjs|tests/e2e/p0/p0-021-product-detail-price-isolation.spec.ts|packages/contracts/openapi.json,CODEX,M2-P021任务内契约细化：固定企业私有路由和__Host-fulishe-enterprise-portal Cookie安全方案；生产默认解析器拒绝，M3接入真实企业认证；客户端不得提交channel或enterpriseId。
API-093,M2,enterprise-catalog,GET,/v1/enterprise/catalog/products,ENTERPRISE_BUYER,EnterpriseCatalogQueryDto,EnterpriseCatalogPageResponseDto,"显式白名单DTO；错误={statusCode,code,message,requestId}",AUTHENTICATION_REQUIRED|PRODUCT_NOT_SALEABLE|VALIDATION_FAILED|SENSITIVE_FIELD_LEAK|FIELD_FORBIDDEN,NONE,NEVER_RETURN; ENTERPRISE_SESSION_DERIVED; ENTERPRISE_PRICE_ONLY; private/no-store/noindex,"整数分；只返回enterpriseSalePrice；同一Product/Sku/category/media资源；禁止retailSalePrice、供应价、第二套库存或客户端channel",P0-061,GENERATED,IMPLEMENTED,IMPLEMENTED,apps/api/test/supertest/shared-catalog-enterprise-flag-api.test.mjs|tests/contracts/m2-p061-shared-catalog-enterprise-flag.contract.test.mjs|tests/e2e/p0/p0-061-shared-catalog-enterprise-flag.spec.ts|packages/contracts/openapi.json,CODEX,M2-P061任务内契约细化并已实现；生产默认企业会话解析器拒绝，M3接真实企业认证和完整P0-078交互。
API-094,M2,supplier-products,PATCH,/v1/supplier/products/{supplierProductId}/channel-visibility,SUPPLIER_PRODUCT,SupplierProductChannelVisibilityRequestDto,SupplierProductChannelVisibilityResponseDto,"显式白名单DTO；错误={statusCode,code,message,requestId}",AUTHENTICATION_REQUIRED|SUPPLIER_PRODUCT_NOT_FOUND|STATE_TRANSITION_INVALID|VERSION_CONFLICT|IDEMPOTENCY_CONFLICT|DUPLICATE_CATALOG_RESOURCE|VALIDATION_FAILED,Idempotency-Key,NEVER_RETURN; supplierId/identityId/functionalAccountId由会话派生；不返回价格,"N/A；同事务更新唯一SupplierProduct/Product并追加不可变历史",P0-061,GENERATED,IMPLEMENTED,IMPLEMENTED,apps/api/test/supertest/shared-catalog-enterprise-flag-api.test.mjs|tests/contracts/m2-p061-shared-catalog-enterprise-flag.contract.test.mjs|packages/contracts/openapi.json,CODEX,M2-P061任务内契约细化并已实现；只允许ACTIVE商品渠道设置变更；不复制Product/Sku/库存。
API-095,M2,supplier-products,GET,/v1/supplier/products/{supplierProductId}/channel-visibility-history,SUPPLIER_PRODUCT,None,ProductChannelVisibilityHistoryPageDto,"显式白名单DTO；错误={statusCode,code,message,requestId}",AUTHENTICATION_REQUIRED|SUPPLIER_PRODUCT_NOT_FOUND,NONE,NEVER_RETURN; OWN_SUPPLIER_ONLY; actor identity and functional account omitted,N/A,P0-061,GENERATED,IMPLEMENTED,IMPLEMENTED,apps/api/test/supertest/shared-catalog-enterprise-flag-api.test.mjs|tests/contracts/m2-p061-shared-catalog-enterprise-flag.contract.test.mjs|tests/migrations/m2-p061-shared-catalog-enterprise-flag-migration.contract.test.mjs|packages/contracts/openapi.json,CODEX,M2-P061任务内契约细化并已实现；历史只追加，数据库触发器禁止更新和删除。
API-096,M2,supplier-inventory,GET,/v1/supplier/inventory,SUPPLIER_INVENTORY,SupplierInventoryQueryDto,SupplierInventoryPageDto,"显式白名单DTO；错误={statusCode,code,message,requestId}",AUTHENTICATION_REQUIRED|WORKSPACE_FORBIDDEN|VALIDATION_FAILED,NONE,OWN_SUPPLIER_ONLY；supplierId及职能由会话派生；不返回供应价或销售价,N/A,P0-063,GENERATED,IMPLEMENTED,IMPLEMENTED,apps/api/test/supertest/shared-inventory-balance-api.test.mjs|tests/contracts/m2-p063-shared-inventory.contract.test.mjs|packages/contracts/openapi.json,CODEX,M2-P063任务内契约细化并已合并；读取每SKU唯一InventoryBalance及预警摘要。
API-097,M2,supplier-inventory,POST,/v1/supplier/inventory/{skuId}/adjustments,SUPPLIER_INVENTORY,SupplierInventoryAdjustmentRequestDto,SupplierInventoryMutationDto,"显式白名单DTO；错误={statusCode,code,message,requestId}",AUTHENTICATION_REQUIRED|WORKSPACE_FORBIDDEN|INVENTORY_NOT_FOUND|INVENTORY_NEGATIVE|INVENTORY_VERSION_CONFLICT|IDEMPOTENCY_CONFLICT|VALIDATION_FAILED,Idempotency-Key,OWN_SUPPLIER_ONLY；sku归属服务端校验；不返回价格或审计身份,N/A；整数数量；版本条件更新且流水追加,P0-063,GENERATED,IMPLEMENTED,IMPLEMENTED,apps/api/test/supertest/shared-inventory-balance-api.test.mjs|apps/api/test/unit/shared-inventory-domain.test.mjs|packages/contracts/openapi.json,CODEX,M2-P063任务内契约细化并已合并；调整/盘点/报损幂等且余额不得为负。
API-098,M2,supplier-inventory,GET,/v1/supplier/inventory/{skuId}/history,SUPPLIER_INVENTORY,None,SupplierInventoryHistoryDto,"显式白名单DTO；错误={statusCode,code,message,requestId}",AUTHENTICATION_REQUIRED|WORKSPACE_FORBIDDEN|INVENTORY_NOT_FOUND,NONE,OWN_SUPPLIER_ONLY；仅当前供应商；不返回价格、自然人或内部归属,N/A；追加流水保留前后数量与版本,P0-063,GENERATED,IMPLEMENTED,IMPLEMENTED,apps/api/test/supertest/shared-inventory-balance-api.test.mjs|tests/contracts/m2-p063-shared-inventory.contract.test.mjs|packages/contracts/openapi.json,CODEX,M2-P063任务内契约细化并已合并；历史由数据库触发器保护不更新不删除。
API-099,M2,supplier-pricing,GET,/v1/supplier/pricing/supply-price-changes,SUPPLIER_PRICING,None,SupplyPriceChangePageDto,"显式白名单DTO；错误={statusCode,code,message,requestId}",AUTHENTICATION_REQUIRED|WORKSPACE_FORBIDDEN,NONE,OWN_SUPPLIER_ONLY；supplierId和职能由会话派生；仅本方供应价申请及审核意见；不返回审核自然人身份,整数分；旧供应价在审核和计划生效前继续有效,P0-071,GENERATED,IMPLEMENTED,IMPLEMENTED,apps/api/test/supertest/price-approval-pages-api.test.mjs|tests/contracts/m2-p071-price-approval-pages.contract.test.mjs|tests/e2e/p0/p0-071-price-approval-pages.spec.ts|packages/contracts/openapi.json,CODEX,M2-P071任务内契约细化：新增供应商独立价格页申请清单；private no-store。
API-100,M2,company-price-reviews,GET,/v1/company/price-reviews/supply-price-changes/{taskId}/history,COMPANY_PRICE_REVIEW,None,SupplyPriceReviewHistoryPageDto,"显式白名单DTO；错误={statusCode,code,message,requestId}",AUTHENTICATION_REQUIRED|WORKSPACE_FORBIDDEN|APPROVAL_NOT_FOUND,NONE,AUTHORIZED_COMPANY_ONLY；taskId按公司范围查找；仅事件/状态/版本/意见/时间；不返回supplierId、identityId或functionalAccountId,N/A；追加历史不覆盖,P0-071,GENERATED,IMPLEMENTED,IMPLEMENTED,apps/api/test/supertest/price-approval-pages-api.test.mjs|tests/contracts/m2-p071-price-approval-pages.contract.test.mjs|tests/e2e/p0/p0-071-price-approval-pages.spec.ts|packages/contracts/openapi.json,CODEX,M2-P071任务内契约细化：新增公司价格审核页历史意见读取；private no-store。
